,iid,field_cd
5665,523,Social Science
5666,519,Social Science
5667,523,Social Science
5668,519,Social Science
5669,523,Social Science
5670,519,Social Science
5671,523,Social Science
5672,519,Social Science
5673,523,Social Science
5674,519,Social Science
5675,523,Social Science
5676,519,Social Science
5677,523,Social Science
5678,519,Social Science
5679,523,Social Science
5680,519,Social Science
5681,523,Social Science
6675,24,Social Science
6676,25,Social Science
6677,26,Social Science
6678,29,Social Science
6679,24,Social Science
6680,25,Social Science
6681,26,Social Science
6682,29,Social Science
6683,24,Social Science
6684,25,Social Science
6685,26,Social Science
6686,29,Social Science
6687,24,Social Science
6688,25,Social Science
6689,26,Social Science
6690,29,Social Science
6691,24,Social Science
6692,25,Social Science
6693,26,Social Science
6694,29,Social Science
6695,24,Social Science
6696,25,Social Science
6697,26,Social Science
6698,29,Social Science
6699,24,Social Science
6700,25,Social Science
6701,26,Social Science
6702,29,Social Science
6703,24,Social Science
6704,25,Social Science
6705,26,Social Science
6706,29,Social Science
6707,24,Social Science
6708,25,Social Science
6709,26,Social Science
6710,29,Social Science
6711,24,Social Science
6712,25,Social Science
6713,26,Social Science
6714,29,Social Science
6715,24,Social Science
6716,25,Social Science
6717,26,Social Science
6718,29,Social Science
6719,24,Social Science
6720,25,Social Science
6721,26,Social Science
6722,29,Social Science
6723,24,Social Science
6724,25,Social Science
6725,26,Social Science
6726,29,Social Science
6727,24,Social Science
6728,25,Social Science
6729,26,Social Science
6730,29,Social Science
6731,24,Social Science
6732,25,Social Science
6733,26,Social Science
6734,29,Social Science
6735,24,Social Science
6736,25,Social Science
6737,26,Social Science
6738,29,Social Science
6739,56,Social Science
6740,57,Social Science
6741,64,Social Science
6742,65,Social Science
6743,56,Social Science
6744,57,Social Science
6745,64,Social Science
6746,65,Social Science
6747,56,Social Science
6748,57,Social Science
6749,64,Social Science
6750,65,Social Science
6751,56,Social Science
6752,57,Social Science
6753,64,Social Science
6754,65,Social Science
6755,56,Social Science
6756,57,Social Science
6757,64,Social Science
6758,65,Social Science
6759,56,Social Science
6760,57,Social Science
6761,64,Social Science
6762,65,Social Science
6763,56,Social Science
6764,57,Social Science
6765,64,Social Science
6766,65,Social Science
6767,56,Social Science
6768,57,Social Science
6769,64,Social Science
6770,65,Social Science
6771,56,Social Science
6772,57,Social Science
6773,64,Social Science
6774,65,Social Science
6775,56,Social Science
6776,57,Social Science
6777,64,Social Science
6778,65,Social Science
6779,98,Social Science
6780,98,Social Science
6781,98,Social Science
6782,98,Social Science
6783,98,Social Science
6784,98,Social Science
6785,98,Social Science
6786,98,Social Science
6787,98,Social Science
6788,98,Social Science
6789,98,Social Science
6790,98,Social Science
6791,98,Social Science
6792,98,Social Science
6793,98,Social Science
6794,98,Social Science
6795,98,Social Science
6796,98,Social Science
6797,77,Social Science
6798,78,Social Science
6799,85,Social Science
6800,87,Social Science
6801,88,Social Science
6802,77,Social Science
6803,78,Social Science
6804,85,Social Science
6805,87,Social Science
6806,88,Social Science
6807,77,Social Science
6808,78,Social Science
6809,85,Social Science
6810,87,Social Science
6811,88,Social Science
6812,77,Social Science
6813,78,Social Science
6814,85,Social Science
6815,87,Social Science
6816,88,Social Science
6817,77,Social Science
6818,78,Social Science
6819,85,Social Science
6820,87,Social Science
6821,88,Social Science
6822,77,Social Science
6823,78,Social Science
6824,85,Social Science
6825,87,Social Science
6826,88,Social Science
6827,77,Social Science
6828,78,Social Science
6829,85,Social Science
6830,87,Social Science
6831,88,Social Science
6832,77,Social Science
6833,78,Social Science
6834,85,Social Science
6835,87,Social Science
6836,88,Social Science
6837,77,Social Science
6838,78,Social Science
6839,85,Social Science
6840,87,Social Science
6841,88,Social Science
6842,77,Social Science
6843,78,Social Science
6844,85,Social Science
6845,87,Social Science
6846,88,Social Science
6847,77,Social Science
6848,78,Social Science
6849,85,Social Science
6850,87,Social Science
6851,88,Social Science
6852,77,Social Science
6853,78,Social Science
6854,85,Social Science
6855,87,Social Science
6856,88,Social Science
6857,77,Social Science
6858,78,Social Science
6859,85,Social Science
6860,87,Social Science
6861,88,Social Science
6862,77,Social Science
6863,78,Social Science
6864,85,Social Science
6865,87,Social Science
6866,88,Social Science
6867,77,Social Science
6868,78,Social Science
6869,85,Social Science
6870,87,Social Science
6871,88,Social Science
6872,77,Social Science
6873,78,Social Science
6874,85,Social Science
6875,87,Social Science
6876,88,Social Science
6877,77,Social Science
6878,78,Social Science
6879,85,Social Science
6880,87,Social Science
6881,88,Social Science
6882,77,Social Science
6883,78,Social Science
6884,85,Social Science
6885,87,Social Science
6886,88,Social Science
6887,183,Social Science
6888,183,Social Science
6889,183,Social Science
6890,183,Social Science
6891,183,Social Science
6892,183,Social Science
6893,183,Social Science
6894,183,Social Science
6895,183,Social Science
6896,183,Social Science
6897,271,Social Science
6898,272,Social Science
6899,271,Social Science
6900,272,Social Science
6901,271,Social Science
6902,272,Social Science
6903,271,Social Science
6904,272,Social Science
6905,271,Social Science
6906,272,Social Science
6907,271,Social Science
6908,272,Social Science
6909,271,Social Science
6910,272,Social Science
6911,271,Social Science
6912,272,Social Science
6913,271,Social Science
6914,272,Social Science
6915,271,Social Science
6916,272,Social Science
6917,271,Social Science
6918,272,Social Science
6919,271,Social Science
6920,272,Social Science
6921,271,Social Science
6922,272,Social Science
6923,271,Social Science
6924,272,Social Science
6925,271,Social Science
6926,272,Social Science
6927,271,Social Science
6928,272,Social Science
6929,271,Social Science
6930,272,Social Science
6931,271,Social Science
6932,272,Social Science
6933,271,Social Science
6934,272,Social Science
6935,271,Social Science
6936,272,Social Science
6937,271,Social Science
6938,272,Social Science
6939,299,Social Science
6940,299,Social Science
6941,299,Social Science
6942,299,Social Science
6943,299,Social Science
6944,299,Social Science
6945,299,Social Science
6946,299,Social Science
6947,299,Social Science
6948,299,Social Science
6949,299,Social Science
6950,299,Social Science
6951,299,Social Science
6952,299,Social Science
6953,419,Social Science
6954,420,Social Science
6955,421,Social Science
6956,419,Social Science
6957,420,Social Science
6958,421,Social Science
6959,419,Social Science
6960,420,Social Science
6961,421,Social Science
6962,419,Social Science
6963,420,Social Science
6964,421,Social Science
6965,419,Social Science
6966,420,Social Science
6967,421,Social Science
6968,419,Social Science
6969,420,Social Science
6970,421,Social Science
6971,419,Social Science
6972,420,Social Science
6973,421,Social Science
6974,419,Social Science
6975,420,Social Science
6976,421,Social Science
6977,432,Social Science
6978,434,Social Science
6979,437,Social Science
6980,438,Social Science
6981,432,Social Science
6982,434,Social Science
6983,437,Social Science
6984,438,Social Science
6985,432,Social Science
6986,434,Social Science
6987,437,Social Science
6988,438,Social Science
6989,432,Social Science
6990,434,Social Science
6991,437,Social Science
6992,438,Social Science
6993,432,Social Science
6994,434,Social Science
6995,437,Social Science
6996,438,Social Science
6997,432,Social Science
6998,434,Social Science
6999,437,Social Science
7000,438,Social Science
7001,432,Social Science
7002,434,Social Science
7003,437,Social Science
7004,438,Social Science
7005,432,Social Science
7006,434,Social Science
7007,437,Social Science
7008,438,Social Science
7009,432,Social Science
7010,434,Social Science
7011,437,Social Science
7012,438,Social Science
7013,432,Social Science
7014,434,Social Science
7015,437,Social Science
7016,438,Social Science
7017,432,Social Science
7018,434,Social Science
7019,437,Social Science
7020,438,Social Science
7021,432,Social Science
7022,434,Social Science
7023,437,Social Science
7024,438,Social Science
7025,432,Social Science
7026,434,Social Science
7027,437,Social Science
7028,438,Social Science
7029,432,Social Science
7030,434,Social Science
7031,437,Social Science
7032,438,Social Science
7033,520,Social Science
7034,521,Social Science
7035,526,Social Science
7036,527,Social Science
7037,528,Social Science
7038,520,Social Science
7039,521,Social Science
7040,526,Social Science
7041,527,Social Science
7042,528,Social Science
7043,520,Social Science
7044,521,Social Science
7045,526,Social Science
7046,527,Social Science
7047,528,Social Science
7048,520,Social Science
7049,521,Social Science
7050,526,Social Science
7051,527,Social Science
7052,528,Social Science
7053,520,Social Science
7054,521,Social Science
7055,526,Social Science
7056,527,Social Science
7057,528,Social Science
7058,520,Social Science
7059,521,Social Science
7060,526,Social Science
7061,527,Social Science
7062,528,Social Science
7063,520,Social Science
7064,521,Social Science
7065,526,Social Science
7066,527,Social Science
7067,528,Social Science
7068,520,Social Science
7069,521,Social Science
7070,526,Social Science
7071,527,Social Science
7072,528,Social Science
7073,520,Social Science
7074,521,Social Science
7075,526,Social Science
7076,527,Social Science
7077,528,Social Science
7078,520,Social Science
7079,521,Social Science
7080,526,Social Science
7081,527,Social Science
7082,528,Social Science
7083,520,Social Science
7084,521,Social Science
7085,526,Social Science
7086,527,Social Science
7087,528,Social Science
7088,520,Social Science
7089,521,Social Science
7090,526,Social Science
7091,527,Social Science
7092,528,Social Science
7093,520,Social Science
7094,521,Social Science
7095,526,Social Science
7096,527,Social Science
7097,528,Social Science
7098,520,Social Science
7099,521,Social Science
7100,526,Social Science
7101,527,Social Science
7102,528,Social Science
7103,520,Social Science
7104,521,Social Science
7105,526,Social Science
7106,527,Social Science
7107,528,Social Science
7108,520,Social Science
7109,521,Social Science
7110,526,Social Science
7111,527,Social Science
7112,528,Social Science
7113,520,Social Science
7114,521,Social Science
7115,526,Social Science
7116,527,Social Science
7117,528,Social Science
7118,520,Social Science
7119,521,Social Science
7120,526,Social Science
7121,527,Social Science
7122,528,Social Science
7123,520,Social Science
7124,521,Social Science
7125,526,Social Science
7126,527,Social Science
7127,528,Social Science
7128,520,Social Science
7129,521,Social Science
7130,526,Social Science
7131,527,Social Science
7132,528,Social Science
7133,520,Social Science
7134,521,Social Science
7135,526,Social Science
7136,527,Social Science
7137,528,Social Science
7138,520,Social Science
7139,521,Social Science
7140,526,Social Science
7141,527,Social Science
7142,528,Social Science
7162,17,Social Science
7163,17,Social Science
7164,17,Social Science
7165,17,Social Science
7166,17,Social Science
7167,17,Social Science
7168,17,Social Science
7169,17,Social Science
7170,17,Social Science
7171,17,Social Science
7172,8,Social Science
7173,9,Social Science
7174,10,Social Science
7175,8,Social Science
7176,9,Social Science
7177,10,Social Science
7178,8,Social Science
7179,9,Social Science
7180,10,Social Science
7181,8,Social Science
7182,9,Social Science
7183,10,Social Science
7184,8,Social Science
7185,9,Social Science
7186,10,Social Science
7187,8,Social Science
7188,9,Social Science
7189,10,Social Science
7190,8,Social Science
7191,9,Social Science
7192,10,Social Science
7193,8,Social Science
7194,9,Social Science
7195,10,Social Science
